Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (¡C),Maximum Temperature (¡C),Minimum Temperature (¡C),Mean Wind Speed (km/h),Max Wind Speed (km/h),DayOfWeek
0,0,0,0,0.8289473684210527,0.7521367521367521,0.6849315068493147,0.5363636363636364,0.3612662942271881,0.5
0,0,0,0,0.8421052631578951,0.7606837606837611,0.7945205479452055,0.6681818181818182,0.39478584729981375,0.6666666666666666
0,0,0,0,0.8157894736842111,0.7692307692307696,0.8219178082191778,0.6545454545454545,0.3687150837988827,0.8333333333333333
0,0,0,0,0.8289473684210527,0.726495726,0.8082191780821919,0.6863636363636364,0.38175046554934816,1
0,0,0,0,0.8157894736842111,0.7179487179487181,0.8082191780821919,0.6863636363636364,0.40223463687150823,0
0.007597341,0.018927444794952678,0.019607843137254905,0.018691589,0.789473684,0.666666667,0.8082191780821919,0.7000000000000001,0.43575419,0.16666666666666666
0.011396011396011395,0.031545741324921134,0.026960784313725495,0.028037383177570097,0.736842105,0.666666667,0.7534246575342465,0.7181818181818181,0.40223463687150823,0.3333333333333333
0,0,0,0,0.8026315789473686,0.692307692,0.7671232876712328,0.6681818181818182,0.38175046554934816,0.5
0,0,0,0,0.8026315789473686,0.683760684,0.7808219178082187,0.6863636363636364,0.48230912476722526,0.6666666666666666
0,0,0,0,0.8026315789473686,0.700854701,0.8219178082191778,0.8318181818181818,0.48230912476722526,0.8333333333333333
0,0,0,0,0.8552631578947372,0.7521367521367521,0.8219178082191778,0.6863636363636364,0.40223463687150823,1
0,0,0,0,0.8815789473684212,0.7777777777777781,0.8356164383561642,0.7181818181818181,0.41527001862197394,0
0,0,0,0,0.8421052631578951,0.7435897435897436,0.7945205479452055,0.75,0.46927374301675967,0.16666666666666666
0,0,0,0,0.8157894736842111,0.7777777777777781,0.7808219178082187,0.6681818181818182,0.43575419,0.3333333333333333
0,0,0,0,0.8421052631578951,0.7863247863247862,0.7534246575342465,0.5727272727272728,0.38175046554934816,0.5
0,0,0,0,0.8815789473684212,0.7777777777777781,0.8219178082191778,0.6863636363636364,0.40223463687150823,0.6666666666666666
0,0,0,0,0.8421052631578951,0.7863247863247862,0.8082191780821919,0.8318181818181818,0.5158286778398509,0.8333333333333333
0,0,0,0,0.8684210526315792,0.7863247863247862,0.8356164383561642,0.8181818181818181,0.5083798882681563,1
0,0,0,0,0.8421052631578951,0.7948717948717952,0.7534246575342465,0.5863636363636364,0.3202979515828677,0
0,0,0,0,0.8421052631578951,0.8034188034188037,0.7808219178082187,0.9,0.5288640595903165,0.16666666666666666
0,0,0,0,0.8289473684210527,0.726495726,0.8219178082191778,0.7181818181818181,0.5493482309124766,0.3333333333333333
0,0,0,0,0.8289473684210527,0.8034188034188037,0.7671232876712328,0.6681818181818182,0.4283054003724393,0.5
0,0,0,0,0.8552631578947372,0.8461538461538467,0.8082191780821919,0.8,0.5493482309124766,0.6666666666666666
0,0,0,0,0.8289473684210527,0.7948717948717952,0.7397260273972606,0.7181818181818181,0.4208566108007448,0.8333333333333333
0.018043684710351376,0.050473186119873815,0.046568627,0.044392523364485986,0.7105263157894739,0.7521367521367521,0.547945205,0.4545454545454546,0.3407821229050279,1
0.010446343779677113,0.025236593059936908,0.019607843137254905,0.018691589,0.6184210526315792,0.7777777777777781,0.3835616438356162,0.4227272727272727,0.48230912476722526,0
0.005698006,0.009463722,0.007352941,0.014018691588785048,0.5131578947368425,0.5726495726495728,0.547945205,0.2909090909090909,0.2532588454376163,0.16666666666666666
0.002849003,0.006309148,0.004901961,0.007009346,0.48684210526315796,0.32478632478632496,0.49315068493150704,0.32727272727272727,0.21415270018621968,0.3333333333333333
0,0,0,0,0.763157895,0.7179487179487181,0.6438356164383561,0.6681818181818182,0.40223463687150823,0.5
0,0,0,0,0.763157895,0.6495726495726499,0.6849315068493147,0.6545454545454545,0.536312849,0.6666666666666666
0,0,0,0,0.789473684,0.7777777777777781,0.7397260273972606,0.7681818181818182,0.4283054003724393,0.8333333333333333
0,0,0,0,0.8157894736842111,0.7692307692307696,0.6849315068493147,0.5045454545454545,0.27374301675977647,1
0,0,0,0,0.8684210526315792,0.8290598290598292,0.7671232876712328,0.75,0.5027932960893853,0
0,0,0,0,0.8421052631578951,0.726495726,0.8082191780821919,0.6363636363636364,0.38175046554934816,0.16666666666666666
0,0,0,0,0.8157894736842111,0.8034188034188037,0.4109589041095889,0.5863636363636364,0.3147113594040967,0.3333333333333333
0,0,0,0,0.8289473684210527,0.7863247863247862,0.7671232876712328,0.7363636363636364,0.4618249534450651,0.5
0,0,0,0,0.8157894736842111,0.7948717948717952,0.7260273972602738,0.7000000000000001,0.38175046554934816,0.6666666666666666
0,0,0,0,0.8421052631578951,0.8205128205128212,0.7534246575342465,0.8181818181818181,0.48789571694599615,0.8333333333333333
0,0,0,0,0.8289473684210527,0.7777777777777781,0.7397260273972606,0.75,0.5158286778398509,1
0,0,0,0,0.8421052631578951,0.8119658119658122,0.7534246575342465,0.6545454545454545,0.3407821229050279,0
0,0,0,0,0.8157894736842111,0.8205128205128212,0.7671232876712328,0.75,0.37430167597765357,0.16666666666666666
0,0,0,0,0.8289473684210527,0.8290598290598292,0.7260273972602738,0.5863636363636364,0.3147113594040967,0.3333333333333333
0,0,0,0,0.8289473684210527,0.8290598290598292,0.7260273972602738,0.5863636363636364,0.48789571694599615,0.5
0,0,0,0,0.8157894736842111,0.7350427350427355,0.7397260273972606,0.5363636363636364,0.28119180633147106,0.6666666666666666
0,0,0,0,0.7236842105263164,0.5470085470085473,0.7397260273972606,0.5045454545454545,0.30167597765363124,0.8333333333333333
0,0,0,0,0.763157895,0.700854701,0.7671232876712328,0.7000000000000001,0.3612662942271881,1
0,0,0,0,0.7763157894736845,0.700854701,0.6986301369863015,0.5227272727272727,0.28677839851024206,0
0,0,0,0,0.8026315789473686,0.7179487179487181,0.7260273972602738,0.6045454545454545,0.30167597765363124,0.16666666666666666
0,0,0,0,0.8157894736842111,0.7777777777777781,0.7945205479452055,0.8181818181818181,0.46927374301675967,0.3333333333333333
0,0,0,0,0.8289473684210527,0.7692307692307696,0.7808219178082187,0.8318181818181818,0.5828677839851024,0.5
0,0,0,0,0.789473684,0.7521367521367521,0.7534246575342465,0.6545454545454545,0.4487895716945995,0.6666666666666666
0,0,0,0,0.8289473684210527,0.8376068376068377,0.6438356164383561,0.7363636363636364,0.441340782,0.8333333333333333
0,0,0,0,0.8157894736842111,0.8376068376068377,0.6849315068493147,0.7363636363636364,0.40782122905027934,1
0.018043684710351376,0.059936909,0.046568627,0.044392523364485986,0.6842105263157898,0.5982905982905988,0.49315068493150704,0.6181818181818182,0.6033519553072626,0
0.005698006,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.7763157894736845,0.8547008547008552,0.5616438356164384,0.4227272727272727,0.3407821229050279,0.16666666666666666
0.077872745,0.17981072555205047,0.17647058823529416,0.18457943925233647,0.48684210526315796,0.5811965811965814,0.16438356164383539,0.2272727272727273,0.27374301675977647,0.3333333333333333
0,0,0,0,0.7105263157894739,0.8034188034188037,0.506849315,0.39090909090909093,0.30167597765363124,0.5
0,0,0,0,0.8026315789473686,0.8547008547008552,0.6986301369863015,0.4227272727272727,0.29422718808193665,0.6666666666666666
0,0,0,0,0.763157895,0.8717948717948718,0.5890410958904111,0.32727272727272727,0.27374301675977647,0.8333333333333333
0,0,0,0,0.6973684210526319,0.7863247863247862,0.6575342465753424,0.2909090909090909,0.49534450651769074,1
0.006647673,0.009463722,0.009803922,0.011682242990654207,0.5789473684210527,0.6153846153846159,0.46575342465753433,0.2909090909090909,0.3612662942271881,0
0.007597341,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.6447368421052633,0.692307692,0.506849315,0.32727272727272727,0.46927374301675967,0.16666666666666666
0.018993352,0.015772870662460567,0.022058824,0.030373831775700938,0.4342105263157894,0.6068376068376069,0.16438356164383539,0.2772727272727273,0.41527001862197394,0.3333333333333333
0,0,0,0,0.5394736842105265,0.6324786324786329,0.28767123287671215,0.39090909090909093,0.27374301675977647,0.5
0.00379867,0.012618296529968454,0.009803922,0.009345794,0.6578947368421058,0.700854701,0.5616438356164384,0.4409090909090909,0.21973929236499068,0.6666666666666666
0.002849003,0.009463722,0.007352941,0.007009346,0.7236842105263164,0.8376068376068377,0.4383561643835612,0.6363636363636364,0.46927374301675967,0.8333333333333333
0.036087369,0.10725552050473185,0.093137255,0.088785047,0.6315789473684212,0.8205128205128212,0.3835616438356162,0.3590909090909091,0.6890130353817503,1
0.058879392,0.10725552050473185,0.10539215686274511,0.10514018691588786,0.5526315789473686,0.7777777777777781,0.2602739726027399,0.34090909090909094,0.30726256983240224,0
0,0,0,0,0.6315789473684212,0.683760684,0.4109589041095889,0.2772727272727273,0.38733705772811916,0.16666666666666666
0,0,0,0,0.6447368421052633,0.7179487179487181,0.5342465753424657,0.2772727272727273,0.2346368715083798,0.3333333333333333
0,0,0,0,0.7236842105263164,0.7863247863247862,0.5205479452054793,0.2772727272727273,0.43575419,0.5
0,0,0,0,0.763157895,0.8290598290598292,0.49315068493150704,0.4409090909090909,0.40782122905027934,0.6666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.736842105,0.8119658119658122,0.6438356164383561,0.3090909090909091,0.40782122905027934,0.8333333333333333
0,0,0,0,0.763157895,0.8290598290598292,0.5753424657534243,0.4727272727272728,0.39478584729981375,1
0,0,0,0,0.8026315789473686,0.8803418803418808,0.6575342465753424,0.4227272727272727,0.536312849,0
0,0,0,0,0.763157895,0.7777777777777781,0.5890410958904111,0.32727272727272727,0.2476722532588454,0.16666666666666666
0.007597341,0.022082018927444793,0.019607843137254905,0.018691589,0.7763157894736845,0.7777777777777781,0.6575342465753424,0.39090909090909093,0.37430167597765357,0.3333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.7500000000000004,0.8461538461538467,0.6301369863013697,0.32727272727272727,0.441340782,0.5
0,0,0,0,0.7105263157894739,0.6581196581196584,0.6027397260273974,0.3590909090909091,0.6294227188081936,0.6666666666666666
0,0,0,0,0.8026315789473686,0.8119658119658122,0.6986301369863015,0.4227272727272727,0.5214152700186219,0.8333333333333333
0.029439696106362774,0.041009464,0.034313725,0.03271028,0.7105263157894739,0.7521367521367521,0.6301369863013697,0.39090909090909093,0.30167597765363124,1
0,0,0,0,0.7105263157894739,0.726495726,0.6027397260273974,0.3090909090909091,0.38175046554934816,0
0.13675213675213674,0.22397476340694003,0.17647058823529416,0.17056074766355142,0.44736842105263186,0.4358974358974361,0.3013698630136985,0.2272727272727273,0.18063314711359402,0.16666666666666666
0.002849003,0.003154574,0.004901961,0.007009346,0.5657894736842106,0.6752136752136755,0.4109589041095889,0.2272727272727273,0.28119180633147106,0.3333333333333333
0,0,0,0,0.6578947368421058,0.7179487179487181,0.5753424657534243,0.32727272727272727,0.2532588454376163,0.5
0,0,0,0,0.8289473684210527,0.7863247863247862,0.6575342465753424,0.34090909090909094,0.27374301675977647,0.6666666666666666
0.022792023,0.056782334384858045,0.049019608,0.051401869,0.5526315789473686,0.7606837606837611,0.28767123287671215,0.2090909090909091,0.260707635,0.8333333333333333
0.43779677113010446,0.7854889589905362,0.8553921568627452,1,0.5394736842105265,0.7435897435897436,0.19178082191780854,0.2590909090909091,0.40223463687150823,1
0.072174739,0.12618296529968454,0.10539215686274511,0.14018691588785048,0.3947368421052633,0.5384615384615388,0.3561643835616439,0.2272727272727273,0.11359404096834258,0
0,0,0,0,0.7105263157894739,0.7179487179487181,0.42465753424657526,0.2772727272727273,0.2476722532588454,0.16666666666666666
0,0,0,0,0.6842105263157898,0.7179487179487181,0.6438356164383561,0.2772727272727273,0.48230912476722526,0.3333333333333333
0,0,0,0,0.6973684210526319,0.683760684,0.6438356164383561,0.2090909090909091,0.17318435754189943,0.5
0.070275404,0.22397476340694003,0.178921569,0.17056074766355142,0.6184210526315792,0.7948717948717952,0.16438356164383539,0.34090909090909094,0.5698324022346368,0.6666666666666666
0,0,0,0,0.8157894736842111,0.7692307692307696,0.6164383561643834,0.34090909090909094,0.3407821229050279,0.8333333333333333
0,0,0,0,0.6842105263157898,0.7179487179487181,0.6301369863013697,0.3090909090909091,0.2067039106145251,1
0.018043684710351376,0.059936909,0.046568627,0.044392523364485986,0.7236842105263164,0.683760684,0.5616438356164384,0.2090909090909091,0.16759776536312848,0
0,0,0,0,0.6710526315789473,0.692307692,0.6027397260273974,0.2772727272727273,0.3202979515828677,0.16666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.8289473684210527,0.7350427350427355,0.6301369863013697,0.34090909090909094,0.29422718808193665,0.3333333333333333
0,0,0,0,0.8947368421052633,0.8034188034188037,0.7260273972602738,0.39090909090909093,0.2346368715083798,0.5
0.006647673,0.015772870662460567,0.014705882352941178,0.01635514,0.6710526315789473,0.692307692,0.31506849315068486,0.3590909090909091,0.4543761638733706,0.6666666666666666
0,0,0,0,0.6710526315789473,0.8205128205128212,0.5616438356164384,0.24545454545454543,0.260707635,0.8333333333333333
0,0,0,0,0.763157895,0.8119658119658122,0.452054795,0.2909090909090909,0.4208566108007448,1
0,0,0,0,0.789473684,0.7521367521367521,0.7123287671232874,0.24545454545454543,0.2532588454376163,0
0,0,0,0,0.736842105,0.7777777777777781,0.6712328767123288,0.2090909090909091,0.1471135940409683,0.16666666666666666
0,0,0,0,0.7763157894736845,0.7948717948717952,0.6164383561643834,0.2772727272727273,0.2532588454376163,0.3333333333333333
0,0,0,0,0.5921052631578951,0.5384615384615388,0.5753424657534243,0.4090909090909091,0.3277467411545623,0.5
0.005698006,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.5394736842105265,0.5555555555555558,0.4109589041095889,0.24545454545454543,0.17318435754189943,0.6666666666666666
0,0,0,0,0.6973684210526319,0.7692307692307696,0.5753424657534243,0.34090909090909094,0.2346368715083798,0.8333333333333333
0,0,0,0,0.7763157894736845,0.8803418803418808,0.5205479452054793,0.3590909090909091,0.4208566108007448,1
0.000949668,0.003154574,0.00245098,0.002336449,0.6973684210526319,0.8461538461538467,0.5753424657534243,0.32727272727272727,0.3482309124767225,0
0,0,0,0,0.6447368421052633,0.683760684,0.6027397260273974,0.3090909090909091,0.27374301675977647,0.16666666666666666
0.018993352,0.037854889589905356,0.029411764705882356,0.030373831775700938,0.4210526315789478,0.4273504273504276,0.4109589041095889,0.2590909090909091,0.28119180633147106,0.3333333333333333
0.00379867,0.006309148,0.007352941,0.009345794,0.44736842105263186,0.5726495726495728,0.47945205479452024,0.2590909090909091,0.18063314711359402,0.5
0.001899335,0.006309148,0.004901961,0.004672897,0.4342105263157894,0.6324786324786329,0.4383561643835612,0.2772727272727273,0.30167597765363124,0.6666666666666666
0.001899335,0.003154574,0.004901961,0.004672897,0.47368421052631593,0.5555555555555558,0.397260274,0.3590909090909091,0.260707635,0.8333333333333333
0.078822412,0.24921135646687698,0.1985294117647059,0.19158878504672897,0.4605263157894739,0.7435897435897436,0.34246575342465757,0.2772727272727273,0.22718808193668522,1
0,0,0,0,0.6184210526315792,0.726495726,0.4109589041095889,0.24545454545454543,0.28119180633147106,0
0,0,0,0,0.7105263157894739,0.7606837606837611,0.547945205,0.4545454545454546,0.37430167597765357,0.16666666666666666
0.008547009,0.025236593059936908,0.019607843137254905,0.018691589,0.5789473684210527,0.6324786324786329,0.506849315,0.3090909090909091,0.30726256983240224,0.3333333333333333
0.042735042735042736,0.14195583596214512,0.11029411764705883,0.10747663551401869,0.6184210526315792,0.6239316239316239,0.49315068493150704,0.32727272727272727,0.2346368715083798,0.5
0.34852801519468185,0.5678233438485805,0.5980392156862746,0.64953271,0.44736842105263186,0.6752136752136755,0.31506849315068486,0.2590909090909091,0.30726256983240224,0.6666666666666666
0.044634378,0.138801262,0.11519607843137257,0.10981308411214954,0.5921052631578951,0.683760684,0.452054795,0.2909090909090909,0.2476722532588454,0.8333333333333333
0,0,0,0,0.6842105263157898,0.700854701,0.5342465753424657,0.32727272727272727,0.29422718808193665,1
0.28300094966761635,0.43217665615141954,0.5784313725490197,0.663551402,0.47368421052631593,0.6068376068376069,0.3013698630136985,0.2909090909090909,0.2532588454376163,0
0,0,0,0,0.6184210526315792,0.5299145299145303,0.547945205,0.5863636363636364,0.38733705772811916,0.16666666666666666
0,0,0,0,0.6710526315789473,0.6581196581196584,0.5890410958904111,0.5863636363636364,0.4543761638733706,0.3333333333333333
0,0,0,0,0.5921052631578951,0.5213675213675217,0.5753424657534243,0.4545454545454546,0.4208566108007448,0.5
0,0,0,0,0.6315789473684212,0.666666667,0.49315068493150704,0.6181818181818182,0.4283054003724393,0.6666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.6447368421052633,0.5042735042735043,0.5342465753424657,0.7000000000000001,0.5214152700186219,0.8333333333333333
0.014245014245014245,0.031545741324921134,0.026960784313725495,0.035046729,0.3947368421052633,0.27350427350427386,0.397260274,0.4545454545454546,0.3482309124767225,1
0.352326686,0.3249211356466877,0.32107843137254904,0.42990654205607476,0.19736842105263186,0.2905982905982909,0.19178082191780854,0.3590909090909091,0.2476722532588454,0
0.1054131054131054,0.16088328075709776,0.1593137254901961,0.1635514018691589,0.25,0.22222222222222232,0.17808219178082174,0.2590909090909091,0.40782122905027934,0.16666666666666666
